job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function
2671,2499,680,471,302,71,2277,2010,1619,0,1,0,5,7,13,116,37
5024,1475,300,276,302,203,744,161,1394,0,1,1,1,5,1,58,22
9612,1685,439,471,302,866,882,2561,1619,0,1,0,1,7,1,105,22
2161,579,566,471,302,486,2707,1596,1619,0,1,0,1,2,4,63,7
13548,1104,926,111,302,299,2989,1083,20,0,1,1,0,6,9,28,36
13844,2296,848,107,302,178,2362,288,1009,0,1,0,4,2,13,116,37
10562,899,731,471,302,18,2922,1281,528,0,1,1,1,0,4,22,25
3841,785,310,471,302,266,2801,382,90,0,1,1,5,7,13,116,37
15670,23,562,471,302,840,998,1965,1301,0,1,0,5,7,13,116,37
648,668,538,471,302,705,2353,1341,1619,0,1,0,5,7,13,116,37
16722,2514,443,358,302,24,170,242,138,0,1,1,5,7,13,116,37
11135,2170,1117,471,32,531,1031,1690,560,0,0,0,1,5,1,55,18
7378,824,677,471,302,886,1028,2561,1619,0,0,0,1,2,4,116,37
2540,944,688,471,302,886,1007,2329,1619,1,1,1,1,6,13,21,18
9780,516,462,471,302,802,2347,2513,879,0,1,1,1,1,1,36,20
1838,2482,442,471,302,886,1734,824,261,0,0,1,5,7,13,116,37
7833,552,758,471,302,486,2179,1214,1619,0,1,0,1,2,4,44,7
5214,1674,360,413,48,886,1241,1068,1619,1,0,0,1,0,6,55,12
13734,903,824,471,302,760,75,2561,1619,0,0,0,1,7,13,116,37
17328,1859,311,358,302,345,3261,2617,1644,0,1,1,1,5,1,55,26
7358,2697,487,471,267,161,1614,2611,1619,0,1,0,1,5,1,65,18
270,806,906,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
2170,479,922,471,302,707,2474,2090,1357,0,1,0,1,2,9,37,7
12706,750,607,313,302,502,1743,760,1619,0,1,1,5,7,13,116,23
5232,1285,109,471,302,228,1961,2561,1619,0,1,0,5,7,13,116,37
13674,1492,35,346,302,729,2257,1130,753,0,1,0,1,5,1,106,24
3500,766,680,471,302,71,2231,1988,1619,0,1,0,5,7,13,116,37
11590,286,352,272,75,127,589,861,1619,0,1,1,1,2,1,55,22
3328,938,88,474,187,876,1006,614,1619,0,1,1,1,0,1,55,12
11868,2059,983,471,302,760,94,2561,1619,0,0,0,1,7,13,69,37
12925,1373,1089,471,302,886,2458,517,1619,0,1,0,5,7,13,116,37
5313,2167,191,471,302,847,2849,2561,1619,0,1,0,5,7,13,116,37
14003,529,945,471,302,886,144,563,278,0,0,1,1,6,13,64,37
10859,2009,440,233,302,865,1816,2561,1619,0,1,0,1,7,5,105,18
9445,2216,950,272,302,78,2758,845,469,0,1,0,1,1,1,21,22
5512,1737,798,471,302,886,2657,1726,1223,0,0,0,5,7,13,116,37
12164,562,389,471,302,32,2975,2030,1389,0,1,0,1,7,13,116,37
8471,2341,32,471,302,166,3117,149,976,1,1,1,1,0,9,55,18
11285,695,331,471,45,91,1086,617,66,0,1,0,1,2,1,58,28
15763,729,950,391,94,298,1827,2347,1006,0,1,1,1,5,1,58,31
16296,1982,88,141,302,886,661,1431,1165,0,1,1,1,5,13,58,18
12194,1074,247,272,302,198,3137,262,732,0,1,1,1,5,1,58,22
15962,1513,629,471,302,241,1834,2561,1619,0,1,1,2,6,4,116,31
3767,1484,950,471,302,886,1355,607,1561,0,0,1,3,4,7,90,22
3362,1803,667,471,302,71,2275,2007,1619,0,1,0,5,7,13,116,37
7948,68,950,391,302,185,2892,618,498,0,0,1,5,7,13,116,37
1949,2443,862,259,302,886,2026,2561,1619,0,1,0,5,7,13,116,37
4217,1813,953,417,302,680,2791,1244,565,0,1,1,1,0,13,21,7
1272,600,88,471,302,886,3029,2393,1619,0,0,0,5,7,13,116,37
12225,551,950,122,115,48,828,1487,1365,0,1,0,1,2,4,25,7
14331,1054,950,471,302,603,1983,137,1134,0,1,0,1,7,1,55,17
9638,487,88,324,302,114,1899,273,1038,0,1,0,1,2,1,116,37
14685,1840,824,471,302,760,542,1077,1619,0,0,0,1,5,1,53,21
14360,1947,983,471,302,760,108,2561,1619,0,0,0,1,7,13,69,37
7214,1255,794,246,302,765,1151,2561,1619,0,1,0,5,7,13,116,37
8569,1273,950,471,302,543,2326,1098,778,0,1,0,1,7,13,116,37
16934,1511,247,471,302,862,3184,770,1619,0,1,0,1,0,13,45,9
10867,558,678,471,302,486,2182,1600,1619,0,1,0,3,2,4,25,7
15437,171,1132,313,302,306,735,350,1070,0,1,0,1,7,6,37,19
6007,799,1089,471,302,760,3217,90,1619,0,0,0,1,7,13,116,37
6117,302,840,471,302,760,111,2561,1619,0,0,0,1,7,13,69,37
3054,2172,247,118,183,81,2796,2269,884,0,1,1,1,5,1,27,9
11614,2495,135,471,27,254,1136,836,668,0,1,1,1,0,9,70,31
876,1761,487,391,302,727,348,2635,1646,0,1,1,1,0,9,85,31
510,552,781,471,302,486,3232,1374,1619,0,1,0,1,2,4,25,7
4906,2091,950,272,302,886,2713,2326,1619,0,0,0,5,7,13,116,37
12027,1165,1032,471,302,760,59,2561,1619,0,0,0,1,7,13,55,37
7117,323,607,471,302,886,1394,105,1619,0,0,0,1,7,13,108,37
11945,2641,487,471,19,886,35,1063,304,0,0,0,1,7,9,58,31
534,1727,916,71,302,45,498,1793,1619,0,1,1,1,0,13,116,5
10448,1039,610,471,302,108,1152,444,515,0,1,1,1,7,5,21,22
13456,494,607,471,302,833,666,2124,1459,0,1,1,1,7,1,48,1
15797,1331,1013,471,302,149,229,1779,807,1,1,1,0,0,13,21,12
2239,58,557,471,302,331,1095,2142,627,0,1,1,1,2,13,48,31
3655,1357,67,471,302,47,274,1869,1619,0,1,0,1,7,13,116,37
7245,2012,430,471,302,135,2521,1027,736,0,1,1,1,5,13,70,9
7125,1618,338,311,302,871,1543,2561,1619,0,1,1,1,7,13,70,37
12549,1145,824,471,302,760,77,2561,1619,0,0,0,1,7,13,50,37
6662,2082,638,471,302,891,800,2561,1619,0,1,0,1,2,13,96,37
5108,1242,667,471,302,71,2249,1992,1619,0,1,0,5,7,13,116,37
3196,520,1042,471,302,735,1686,1224,1619,0,1,1,2,7,13,80,37
7508,654,156,471,302,139,3169,290,299,0,1,1,4,7,13,116,37
4723,1252,156,471,302,81,2798,2276,884,0,1,0,1,0,1,58,2
10953,763,456,471,302,777,2572,1163,1499,0,1,0,1,4,13,58,37
11738,579,1113,471,302,486,2225,1505,1619,0,1,0,1,2,4,37,7
12745,295,15,415,302,636,3104,2561,1619,0,1,0,1,1,1,55,25
7164,1017,813,471,302,797,1701,2203,1107,0,1,1,0,2,1,29,11
13132,104,1089,471,302,735,1603,670,1619,0,1,0,5,7,13,116,37
10252,1343,157,471,302,254,2669,2073,960,0,1,0,5,7,13,116,37
12023,1620,950,471,209,213,636,192,342,0,1,0,1,5,1,66,22
6605,1593,1152,471,302,652,153,1315,1619,0,1,0,5,7,1,48,37
10606,1566,856,471,302,760,40,2561,1619,0,0,0,1,7,13,116,37
12536,1843,1059,471,302,191,709,900,524,0,1,1,1,1,1,74,16
17375,362,819,471,302,0,1121,2561,387,0,1,1,3,7,13,48,16
5685,386,1176,471,302,311,989,257,1619,0,1,0,5,7,13,116,37
2572,268,234,102,302,564,2751,468,1196,0,1,0,1,5,1,58,5
6465,926,1176,471,302,119,207,2561,1548,1,1,1,1,7,13,116,12
8631,2521,247,141,302,448,2846,2561,1619,0,1,0,1,5,13,70,37
10187,58,487,471,302,886,2516,592,1619,0,1,0,1,5,1,4,31
13730,1698,732,272,185,886,1217,638,1635,0,0,0,1,5,1,70,22
16637,2091,950,391,302,886,3116,509,1438,1,1,0,1,6,4,56,31
16504,1936,331,471,18,91,1090,902,819,0,1,1,1,0,1,18,17
529,1928,1064,471,302,486,2287,1598,1619,0,1,0,1,0,1,25,1
5016,1777,43,357,302,461,1477,1548,1204,0,1,1,0,5,13,22,6
582,1532,1064,471,205,886,840,2042,1546,1,0,1,1,6,9,21,18
8607,2121,1155,471,302,543,1282,676,1103,0,1,0,1,7,13,116,37
12967,1083,415,339,302,737,3081,2286,1619,0,1,1,1,5,13,21,12
4577,2530,339,471,302,371,249,395,245,0,1,1,1,0,1,105,17
7124,2662,482,471,0,886,2250,2520,1004,0,0,0,3,6,9,29,11
7450,699,156,471,160,374,1375,2473,488,0,1,1,1,5,1,55,26
9481,345,156,471,302,263,734,287,970,0,1,0,5,7,13,116,37
11926,2418,1031,227,302,877,1294,452,132,0,0,0,1,5,13,55,18
13916,2072,1013,391,190,215,790,2103,129,0,1,1,0,6,9,21,31
14872,223,127,471,302,254,1400,2561,1619,0,1,0,5,7,13,116,37
10603,1056,1176,208,302,501,2361,22,1619,0,1,0,5,7,13,116,37
398,2591,731,471,266,393,1342,2384,740,1,1,1,1,5,13,55,12
4426,2080,111,471,302,46,2376,1803,941,0,1,0,1,0,13,58,31
10938,2547,1080,471,302,645,2049,1642,1538,0,1,1,1,0,4,20,31
11671,1477,950,272,302,830,2607,2561,1619,0,1,1,1,5,13,58,22
4337,1811,300,471,302,272,956,1100,1322,0,0,1,0,6,13,46,21
794,1305,597,391,302,509,2090,691,901,0,1,0,1,2,1,21,31
12524,1493,712,471,302,329,898,2143,1619,0,1,0,1,2,4,48,33
17458,233,188,471,302,254,1044,94,324,0,1,1,5,6,4,50,17
17818,334,777,471,302,886,1527,2561,1619,0,0,0,3,2,13,81,37
7702,235,420,472,302,886,569,536,1585,0,0,1,5,7,13,116,37
9271,541,480,121,92,351,485,2333,1507,0,1,1,1,2,4,21,7
6523,246,826,471,302,365,587,2279,19,0,1,0,2,6,9,27,3
17717,2104,752,472,165,886,1945,2563,1621,0,0,1,0,0,4,70,31
2360,1605,311,29,302,203,747,164,1394,0,1,1,1,0,1,58,1
17069,1747,1024,471,302,886,1731,1840,1619,0,0,0,0,5,13,55,18
2419,687,686,471,302,293,1771,752,1337,0,1,0,1,2,13,70,37
14811,380,610,471,302,276,2017,2561,1619,0,1,0,5,7,13,116,37
7730,1809,339,471,302,371,263,1948,412,0,1,1,1,6,1,21,8
2724,412,607,471,302,517,2356,464,1383,0,1,1,5,7,13,116,37
164,555,664,471,302,486,2701,1605,1619,0,1,0,1,2,4,25,7
11256,1577,1126,471,0,210,1070,1730,277,1,1,0,1,2,4,106,7
8624,2651,1013,471,79,344,1867,2583,65,0,1,1,1,3,1,48,13
2002,179,247,471,302,693,2074,864,1619,0,1,0,1,0,1,105,37
2627,346,300,87,302,729,2150,1127,1342,0,1,0,1,2,1,106,22
2034,1145,1166,220,302,735,172,731,34,0,1,1,1,5,1,80,17
5412,66,607,471,302,517,1657,454,956,0,1,1,1,0,1,58,31
11185,1016,800,471,302,797,1700,2204,1107,0,1,0,0,7,1,29,37
8245,335,100,471,302,431,2671,251,746,0,1,0,1,7,13,58,37
9143,223,144,471,302,254,1399,2561,1619,0,1,0,5,7,13,116,37
13293,1502,610,290,302,690,2283,2561,1619,0,1,0,5,7,13,116,37
17518,365,15,471,302,886,597,2561,1619,0,0,0,3,7,13,116,37
8369,1893,731,317,302,701,1554,1085,1619,0,1,0,1,5,1,64,18
15417,2586,1147,471,302,329,1650,564,1619,0,1,1,1,2,4,108,34
5999,670,824,471,302,886,1030,2561,1619,0,0,0,1,4,13,116,12
14006,838,1002,471,302,764,2878,505,612,0,1,1,1,2,4,70,31
166,2102,156,471,76,218,1714,1650,1097,0,1,1,1,4,1,21,22
10170,551,67,471,302,486,2215,1597,1619,0,1,0,1,2,4,35,7
9329,2257,339,471,302,371,2272,2561,1619,0,1,1,1,5,13,21,18
6470,2403,487,163,271,886,527,1161,983,0,0,1,1,0,9,58,12
6553,1643,932,471,302,886,346,2561,1619,0,0,0,1,7,13,46,31
7394,2484,339,432,302,871,2082,2561,1619,0,1,0,1,7,13,116,18
2181,1906,486,471,183,886,1319,2561,1619,0,0,0,1,2,1,21,12
9898,2341,415,141,261,858,2945,451,1579,0,1,1,1,0,1,55,18
1385,761,582,149,122,846,1290,2561,1619,0,1,1,1,0,4,39,21
14095,1101,930,471,302,675,833,1445,1619,0,1,1,1,7,5,116,11
14130,2760,15,459,302,319,2792,2034,1425,1,1,1,0,0,13,49,37
242,1271,247,184,138,439,733,275,431,0,1,1,1,0,1,37,13
9328,2187,679,471,302,886,1837,1549,1619,0,1,0,0,7,13,116,37
4507,1019,667,471,302,71,2241,1989,1619,0,1,0,5,7,13,116,37
17615,1326,530,471,302,886,322,2561,1619,0,0,0,1,7,13,70,37
14009,666,610,471,302,886,3097,2561,1619,0,1,0,1,7,13,58,18
4953,1678,215,436,185,439,3048,820,632,0,1,1,1,0,9,37,18
4095,2051,633,391,302,487,1528,699,1224,0,1,0,1,2,1,21,31
4611,1813,487,471,302,886,1229,569,1619,0,0,0,1,7,13,54,12
8292,2158,475,471,302,886,3096,878,489,0,0,1,1,5,6,81,12
14899,978,28,471,302,286,555,362,1619,0,1,1,1,5,9,58,18
10646,806,596,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
944,1634,77,471,302,708,1726,799,950,0,1,0,1,5,1,23,21
10085,583,731,471,302,486,2392,1509,1619,0,1,0,1,2,4,37,1
3775,2746,9,471,302,778,1363,2131,1537,0,1,1,5,7,13,116,37
5577,1113,261,471,302,622,990,1091,1229,0,1,1,1,6,9,48,16
9889,2683,909,193,302,690,2827,2561,1619,0,1,0,5,7,13,116,37
5371,781,950,471,302,760,1784,10,1619,0,0,0,1,5,1,30,12
5253,27,214,471,302,573,1374,1806,167,0,1,1,1,7,13,28,18
13234,2502,731,471,302,760,86,2561,1619,0,0,0,1,7,13,68,37
14102,2138,680,471,302,886,547,1681,1619,0,0,1,1,6,9,102,37
13615,734,935,471,302,432,1428,236,707,0,1,1,1,5,1,58,31
12620,1419,1032,471,302,153,981,1768,259,0,1,0,1,3,13,68,37
12840,2583,935,471,302,511,531,2459,1474,0,1,1,1,7,13,116,37
1229,2071,51,471,302,886,2845,2561,1619,0,0,0,5,7,13,116,37
702,806,1030,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
7864,2024,247,471,302,52,1646,1746,1619,0,1,0,1,5,1,55,33
2730,2656,667,313,302,739,2613,28,2,0,1,0,1,2,13,64,1
9643,1756,277,471,302,254,2696,2561,1619,0,1,0,5,7,13,26,37
9581,1393,1032,226,302,819,2256,1723,683,0,1,1,1,5,9,58,18
5683,2720,607,471,302,517,1660,2610,957,0,1,1,1,0,1,21,31
3995,2277,309,404,302,457,1465,565,1519,0,1,1,5,7,13,116,37
16068,58,487,391,302,472,1496,420,1619,0,1,1,1,5,1,21,31
14298,1639,795,471,302,513,856,296,830,0,1,1,1,7,4,8,15
14638,1575,267,471,302,254,2953,1971,1011,0,1,1,4,7,2,48,35
11858,2476,288,471,302,254,1683,92,324,0,1,1,1,6,4,65,37
17094,921,557,191,98,679,761,1451,257,0,1,1,1,2,4,111,31
10117,2594,299,389,302,193,710,936,514,1,1,0,1,5,13,17,37
12574,223,176,471,302,254,1399,2561,1619,0,1,0,5,7,13,116,37
4640,919,667,471,302,71,2274,2008,1619,0,1,0,1,5,1,10,37
13155,466,415,163,260,755,651,2579,331,0,1,1,1,0,0,55,12
6357,2753,247,471,302,673,2127,2591,1571,1,1,1,0,7,13,58,36
17388,964,681,471,121,322,2664,173,14,0,1,1,1,0,7,31,0
3855,2652,667,471,302,71,2335,2024,1619,0,1,0,5,7,13,116,37
1356,1963,311,163,302,729,2290,1090,1059,0,1,1,1,5,1,106,12
15697,721,415,323,302,737,3154,2507,1495,0,1,1,1,5,13,21,11
6401,1411,564,471,302,886,1416,1934,585,0,0,1,0,0,9,21,7
7823,1660,1160,471,302,28,442,2179,161,0,1,0,5,7,13,116,37
16422,1220,688,471,302,653,2081,1822,1144,0,1,0,5,6,9,56,31
16419,78,983,471,302,760,63,2561,1619,0,0,0,1,7,13,0,37
13463,2337,486,471,302,100,1630,537,1114,0,1,0,1,7,13,55,18
5981,2768,467,471,302,274,3250,1890,511,1,1,1,1,6,9,58,18
17366,1999,371,471,302,740,1184,145,1284,0,1,1,1,7,13,116,6
17734,1738,1047,471,120,886,1778,1188,592,0,0,0,1,2,4,37,1
1437,1771,583,331,10,458,629,741,1093,0,1,0,3,5,1,48,16
10913,1415,956,266,302,482,728,2561,1619,0,1,0,1,5,13,14,21
10033,1983,38,163,302,827,3214,2569,776,0,1,1,1,5,13,58,12
3450,58,234,471,302,886,2860,653,643,0,0,0,1,6,9,93,27
1197,2629,247,272,302,756,2543,996,1619,0,1,1,1,3,13,37,22
151,2697,524,471,302,856,1157,2600,471,0,1,0,1,0,9,70,18
14244,223,173,471,302,254,1398,2561,1619,0,1,0,5,7,13,116,37
15253,1749,926,471,302,118,515,2151,400,0,1,1,1,5,1,58,31
15382,354,206,471,40,155,1127,1022,624,0,1,1,5,7,13,116,37
14549,1281,781,226,0,886,1763,1805,332,0,0,0,1,5,9,21,12
16031,2132,696,471,302,405,2307,1062,795,0,1,1,1,5,13,55,18
11298,2679,681,471,302,322,2965,1565,1124,0,1,1,1,0,4,33,15
15799,606,88,124,302,737,830,1919,1464,0,1,1,1,6,13,21,7
4791,2145,900,471,302,580,784,1070,1161,0,1,0,1,5,1,81,18
7904,2598,900,226,0,886,1110,1078,1575,0,0,0,0,5,0,55,18
12267,1471,126,49,302,533,3056,249,1619,0,1,0,5,7,13,116,37
4510,1802,667,471,302,71,2274,2009,1619,0,1,0,1,5,1,10,37
15551,503,607,471,302,825,1100,1312,1619,0,1,1,5,7,13,116,37
12378,2022,868,471,302,886,1505,2561,1619,0,0,0,0,5,13,116,37
7872,2375,1082,471,21,161,558,1973,1619,0,1,0,1,7,1,1,18
2129,1604,83,471,302,397,1349,2502,1484,0,1,1,0,5,9,68,1
8295,1017,1127,471,302,797,1698,2203,1107,0,1,1,0,2,1,29,11
14760,1403,260,471,302,254,1046,94,325,0,1,1,1,6,4,50,1
17779,724,668,471,302,886,318,2561,1619,0,0,0,1,7,13,48,37
14975,1227,731,471,302,300,1001,2181,599,0,1,0,1,7,1,70,37
13473,1269,1136,180,236,886,1467,2561,1619,0,0,0,1,0,1,8,13
11336,2472,1011,471,302,726,1165,524,7,0,1,1,1,2,4,15,16
14117,2613,1176,471,302,886,2359,338,766,0,0,1,5,7,13,116,37
142,552,592,471,302,486,2199,1205,1619,0,1,0,1,2,4,63,7
3408,2341,311,471,302,449,2759,1646,817,0,1,1,5,7,13,116,37
4390,1133,866,217,302,92,822,1280,375,0,1,1,1,0,4,49,37
1923,644,1087,471,90,886,753,1892,1628,0,0,0,1,2,4,0,0
3544,806,840,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
15365,1894,699,366,302,340,1813,2588,1619,0,1,1,1,0,1,55,29
6830,2554,275,375,70,886,17,2242,876,0,0,1,0,6,9,6,31
783,372,208,471,302,249,440,1903,407,0,1,1,5,7,13,116,37
12201,751,561,313,302,502,1737,762,1619,0,1,1,5,7,13,116,23
14063,598,103,83,302,756,2531,2498,541,0,1,1,5,7,13,116,37
132,1514,159,471,302,254,2696,829,297,0,1,1,4,0,9,26,31
2573,1073,88,471,302,876,2887,2510,937,0,1,1,5,7,13,116,37
7107,806,1037,471,302,797,1708,2201,1107,0,1,1,0,7,1,29,37
13502,2597,456,471,302,777,2562,1738,1498,0,1,1,1,4,1,58,22
13023,1909,731,471,302,760,117,2561,1619,0,0,0,1,7,13,116,37
15171,2278,950,471,302,352,1397,2293,1545,0,1,1,1,5,0,116,18
8087,2186,348,471,245,109,504,1737,196,1,1,1,1,5,13,58,18
13538,2023,921,471,28,886,130,2561,1619,0,0,0,0,5,1,55,18
16566,1537,441,471,302,523,1431,1153,1619,0,1,0,1,7,13,116,37
13923,799,1089,471,302,760,939,89,1619,0,0,0,5,7,13,116,37
941,1645,752,471,302,362,1557,1320,1619,1,1,0,5,7,13,116,37
15453,68,868,471,302,725,2579,1350,1619,0,1,0,1,7,13,70,2
12373,2219,617,226,302,248,2089,694,1619,0,1,0,1,5,1,55,18
8832,558,870,471,302,486,2206,1207,1619,0,1,0,3,2,4,32,7
1683,375,270,471,302,886,2662,2561,1619,0,0,0,1,2,9,38,23
230,2294,1064,471,302,886,1291,1682,982,0,0,0,1,0,2,55,18
16521,479,922,471,302,707,2507,1747,1361,0,1,0,1,2,13,37,37
16707,523,311,116,302,714,2553,2114,1619,0,1,1,5,7,13,116,37
9214,1017,1169,471,302,797,1709,2203,1107,0,1,1,0,2,1,29,11
15929,112,573,471,132,886,646,2561,243,0,0,0,3,2,4,12,0
8982,552,823,471,302,486,2174,1211,1619,0,1,0,1,2,4,63,7
6754,304,88,77,302,829,820,2291,1431,0,1,1,1,4,13,101,28
13098,1505,626,471,302,655,846,924,1385,0,1,1,1,0,0,55,18
3072,2608,247,137,302,49,120,372,1619,0,1,0,1,5,13,21,37
3472,1063,1057,471,302,329,804,348,251,0,1,0,1,2,4,22,23
9894,1346,487,471,302,886,1944,1575,718,0,0,0,1,0,9,48,16
983,1350,667,471,302,451,3187,1656,1619,0,1,1,1,0,1,25,22
14567,2608,247,448,302,793,843,302,273,0,1,0,1,5,13,58,9
16846,265,454,208,302,886,1145,567,1619,0,0,0,5,7,13,116,37
17223,2558,411,471,302,229,2852,2235,1619,0,1,0,1,0,1,21,18
4170,198,669,61,302,886,2037,530,826,0,0,0,5,7,13,116,37
2904,1601,52,337,302,521,1674,2561,1619,0,1,0,5,7,13,116,37
14951,2581,1172,443,302,886,131,2570,1019,0,0,0,1,5,1,113,35
9054,1017,869,471,302,797,1709,2203,1107,0,1,1,0,2,1,29,11
7983,210,894,471,302,886,2386,1029,1619,0,0,1,3,4,7,21,37
1766,1930,126,333,302,533,2646,1899,993,0,1,0,5,7,13,116,37
16911,1874,1078,471,302,396,1958,295,207,0,1,0,5,7,13,116,22
3445,2752,667,471,302,71,2340,2029,1619,0,1,0,5,7,13,116,37
10460,2577,1135,471,302,707,2511,1540,1359,0,1,0,1,0,13,37,37
5445,844,401,471,249,403,1893,1875,1619,0,1,0,1,3,13,49,23
15655,2627,247,55,302,631,2022,1797,1619,0,1,0,1,5,1,18,3
9522,623,607,471,302,118,330,547,399,0,1,1,1,0,1,58,12
8239,2361,711,341,302,790,2625,2391,1619,0,1,1,3,4,13,21,37
8383,806,44,471,302,797,1707,2201,1107,0,1,1,0,7,1,29,37
6600,2406,735,471,302,641,592,2561,1619,0,1,1,5,7,13,116,37
7828,2177,731,471,302,886,1482,1907,1619,0,0,0,1,3,1,55,18
17294,2504,339,471,302,371,272,2133,245,0,1,1,1,0,1,58,17
975,1080,88,471,302,876,2685,17,143,0,1,1,1,1,5,116,22
7474,2762,758,471,302,886,324,2561,1619,0,0,0,1,7,13,48,37
1585,746,289,268,302,886,859,2561,72,0,0,0,5,7,13,116,37
413,1393,67,471,302,886,2583,1180,1619,0,0,0,5,7,13,55,37
11931,2536,1105,434,302,613,3061,2320,1619,0,1,0,1,7,13,55,18
8755,231,673,471,302,601,1099,2217,1619,0,1,1,0,7,2,48,16
16971,549,692,471,302,886,824,1060,30,1,1,1,0,2,4,25,7
1678,272,756,391,202,132,552,913,689,0,1,1,1,2,1,58,31
4997,558,950,471,302,486,3237,1370,1619,0,1,0,3,2,4,37,7
8048,2236,542,471,302,532,2939,1265,914,1,1,1,1,1,13,21,18
161,882,1164,179,191,205,2621,219,1414,0,0,0,1,0,4,71,21
16028,482,15,471,302,231,894,2561,1619,0,1,0,1,7,13,93,22
8853,991,576,471,302,241,1256,2561,1619,0,1,1,5,2,4,22,37
660,2247,123,471,302,230,2910,2544,938,0,1,0,1,5,1,21,18
12796,1927,923,29,302,158,1618,971,971,0,1,1,1,6,4,96,1
1516,340,103,83,302,756,2535,1079,1408,0,1,0,5,7,13,116,37
11835,701,67,391,302,377,425,72,175,0,1,0,1,7,1,55,31
17573,1111,950,471,302,886,361,2561,1260,0,0,0,5,7,13,116,37
461,1510,930,471,302,675,839,2636,1619,0,1,1,5,7,5,116,37
14489,1846,584,471,302,175,2742,657,424,0,1,1,1,7,13,116,37
14791,1964,331,471,17,91,1088,2408,610,0,1,0,1,0,1,58,30
12555,196,824,471,302,886,1723,324,1619,0,0,0,0,7,13,116,37
4651,1420,672,471,302,199,2406,578,1129,0,1,0,5,7,13,116,37
11651,2608,234,428,105,476,1511,1581,404,0,1,0,1,5,1,27,3
10050,1335,639,471,302,362,1326,596,1619,0,1,0,0,7,13,116,37
17169,2238,257,471,186,886,450,2351,1490,0,1,1,1,5,1,64,18
6215,2633,610,124,302,223,225,131,478,0,1,1,1,1,13,28,7
12463,936,364,141,298,834,3075,719,1540,0,1,1,1,6,1,55,12
10347,514,291,471,302,254,2700,2561,1619,0,1,0,5,7,13,116,37
8854,2070,1089,471,142,635,2494,1765,604,0,1,1,1,0,9,52,31
5604,1527,247,339,302,756,2537,23,2,0,1,0,5,7,13,116,37
15620,1692,313,471,302,247,3257,1473,1619,0,1,0,1,3,1,70,0
7103,907,28,471,302,286,556,1036,1619,0,1,1,1,6,9,58,18
6580,1818,156,471,302,886,158,489,294,0,0,1,1,5,1,28,24
5872,2057,954,471,302,569,1858,637,115,0,1,0,1,1,13,99,31
10436,579,574,471,302,486,2226,1602,1619,0,1,0,1,2,4,37,7
3815,2341,450,471,302,886,32,576,663,0,0,0,1,0,13,55,12
12042,1859,230,471,302,216,1563,1617,1619,0,0,0,1,7,13,22,37
17867,1785,716,471,302,644,1336,325,1068,0,1,0,1,5,13,77,25
12211,2435,247,471,302,565,1457,1149,495,1,1,1,0,5,5,21,8
704,1275,25,471,302,230,2898,2530,931,0,1,0,1,5,1,21,18
16465,937,1032,456,302,819,756,2577,682,0,1,1,1,5,13,58,18
9223,2674,175,471,302,254,1047,94,324,0,1,1,5,6,4,93,36
1875,2254,584,471,302,175,970,1232,424,0,1,1,1,7,13,116,37
2090,1310,247,313,302,470,876,597,1619,0,1,1,0,0,13,37,37
11659,945,103,141,302,756,2534,2301,1588,0,1,1,5,7,13,116,37
2934,2332,247,471,302,17,3258,2595,39,0,1,1,1,7,13,47,0
15888,1224,950,471,302,888,446,1812,64,0,1,1,1,5,13,116,37
13908,486,950,272,302,359,1194,776,669,0,1,1,1,0,1,116,22
12978,1332,41,136,302,179,1862,1422,341,0,1,1,1,2,1,58,9
13111,495,592,181,302,209,759,291,529,0,1,0,5,7,13,116,37
6843,727,731,471,302,86,464,1496,170,0,1,1,1,0,0,48,35
17506,1889,350,362,302,815,1955,545,1619,0,1,1,0,5,9,21,29
11109,309,138,471,302,254,2427,930,646,0,1,1,5,6,4,116,37
9168,1522,223,163,302,171,2830,1644,77,0,1,1,1,0,9,70,12
6862,2003,437,233,93,172,1288,1725,334,0,1,0,1,4,1,55,18
3221,180,122,471,302,886,2635,2561,1619,0,0,0,1,2,13,55,5
6192,1617,88,313,201,438,1435,108,547,0,1,1,1,0,1,21,12
9631,1265,1176,471,302,45,206,1925,1619,0,1,1,5,4,13,116,37
1847,222,374,471,65,165,3147,1557,1619,0,1,0,1,0,13,38,7
16309,1960,1082,471,302,455,1316,1857,276,0,1,0,5,2,13,80,31
16049,823,645,471,118,886,762,662,1397,0,1,0,1,2,9,58,18
13881,455,156,471,302,186,1215,2561,1619,0,1,0,5,7,13,116,37
2909,1689,300,471,302,773,1224,391,1619,0,1,1,1,5,13,70,2
4247,1135,1131,216,302,554,129,2190,378,0,1,1,5,7,13,116,37
1748,2341,574,471,302,760,54,2561,1619,0,0,0,1,7,13,21,37
8625,474,714,471,302,886,1272,2561,1619,0,0,0,1,5,4,22,23
1984,1522,303,364,302,887,5,2048,1619,0,1,1,1,0,13,21,12
7153,637,300,471,302,490,2872,2627,467,0,1,0,1,7,13,116,37
2075,1034,103,142,302,756,2542,1911,150,0,1,0,5,7,13,116,37
